---
name: android_pinyin_simple
version: "0.1"
sort: by_weight
...
鼥	ba  1
劣质	lie zhi	525
列车	lie che	1683
列出	lie chu	1455
猎杀	lie sha	126
烈士	lie shi	538
劣势	lie shi	565
猎手	lie shou	186
猎人	lie ren	3118
烈日	lie ri	340
列入	lie ru	1730
咧嘴	lie zui	112
烈焰	lie yan	208
裂纹	lie wen	261
列为	lie wei	1103
猎物	lie wu	331
淋巴	lin ba	219
林彪	lin biao	568
淋病	lin bing	112
鳞片	lin pian	175
临摹	lin mo	139
林木	lin mu	379
临汾	lin fen	139
临风	lin feng	131
林峰	lin feng	202
林丹	lin dan	237
林地	lin di	258
琳娜	lin na	114
邻里	lin li	216
淋漓	lin li	228
林立	lin li	354
凛冽	lin lie	127
琳琳	lin lin	203
临港	lin gang	117
邻国	lin guo	276
林肯	lin ken	350
临海	lin hai	196
林海	lin hai	228
林家	lin jia	133
邻家	lin jia	186
林间	lin jian	142
临江	lin jiang	166
临街	lin jie	171
临界	lin jie	211
邻近	lin jin	338
临近	lin jin	1057
邻居	lin ju	2278
林奇	lin qi	105
林区	lin qu	182
遴选	lin xuan	158
林夕	lin xi	237
临行	lin xing	124
拎着	lin zhe	339
林中	lin zhong	201
临终	lin zhong	259
临床	lin chuang	3076
临场	lin chang	177
林场	lin chang	201
林冲	lin chong	139
淋湿	lin shi	162
临时	lin shi	4890
临睡	lin shui	135
林子	lin zi	416
临走	lin zou	441
林总	lin zong	130
磷酸	lin suan	253
吝啬	lin se	408
临死	lin si	255
林业	lin ye	1067
临沂	lin yi	379
淋雨	lin yu	199
淋浴	lin yu	278
临安	lin an	233
领班	ling ban	148
令牌	ling pai	167
领跑	ling pao	211
灵敏	ling min	407
陵墓	ling mu	213
铃木	ling mu	331
领带	ling dai	519
铃铛	ling dang	223
领到	ling dao	409
领导	ling dao	20396
领地	ling di	337
零点	ling dian	466
灵动	ling dong	324
零度	ling du	151
领队	ling dui	500
令他	ling ta	434
灵堂	ling tang	140
聆听	ling ting	906
领头	ling tou	185
零头	ling tou	186
灵通	ling tong	391
领土	ling tu	641
岭南	ling nan	322
令你	ling ni	293
凌乱	ling luan	393
领略	ling lue	579
另类	ling lei	1242
伶俐	ling li	116
灵力	ling li	155
凌厉	ling li	216
玲玲	ling ling	291
玲珑	ling long	552
灵光	ling guang	279
灵感	ling gan	1287
领口	ling kou	156
凌空	ling kong	244
灵魂	ling hun	4174
领航	ling hang	145
令狐	ling hu	158
灵活	ling huo	2722
领会	ling hui	725
领军	ling jun	253
另加	ling jia	121
凌驾	ling jia	140
零件	ling jian	1187
领教	ling jiao	217
领奖	ling jiang	303
另据	ling ju	309
令其	ling qi	200
灵气	ling qi	395
零钱	ling qian	302
灵巧	ling qiao	228
领情	ling qing	139
领取	ling qu	1769
灵犀	ling xi	118
零下	ling xia	222
领衔	ling xian	247
领先	ling xian	3336
菱形	ling xing	148
灵性	ling xing	355
零星	ling xing	393
另行	ling xing	529
领袖	ling xiu	1677
领着	ling zhe	364
领证	ling zheng	230
灵芝	ling zhi	320
领主	ling zhu	182
凌晨	ling chen	2501
灵山	ling shan	172
铃声	ling sheng	1431
零时	ling shi	172
领事	ling shi	196
零食	ling shi	869
零售	ling shou	1654
令人	ling ren	6838
凌辱	ling ru	149
领子	ling zi	168
另存	ling cun	147
零散	ling san	258
零碎	ling sui	182
陵园	ling yuan	146
凌云	ling yun	257
灵验	ling yan	116
羚羊	ling yang	181
领养	ling yang	370
灵异	ling yi	261
另一	ling yi	3681
铃音	ling yin	161
另有	ling you	953
领用	ling yong	212
领驭	ling yu	106
领域	ling yu	12236
另外	ling wai	20294
令我	ling wo	1092
领悟	ling wu	812
灵儿	ling er	283
六百	liu bai	266
刘邦	liu bang	390
刘备	liu bei	792
刘斌	liu bin	117
溜冰	liu bing	160
刘波	liu bo	105
流派	liu pai	354
刘鹏	liu peng	125
流氓	liu mang	2784
留美	liu mei	111
刘明	liu ming	135
六名	liu ming	150
留名	liu ming	397
刘某	liu mou	307
刘芳	liu fang	136
流放	liu fang	168
六大	liu da	771
溜达	liu da	804
六道	liu dao	111
流到	liu dao	178
留到	liu dao	213
留得	liu de	105
刘德	liu de	112
留点	liu dian	324
六点	liu dian	750
流动	liu dong	2501
流淌	liu tang	671
刘涛	liu tao	227
流体	liu ti	318
六天	liu tian	176
六条	liu tiao	200
流通	liu tong	2312
流年	liu nian	272
留念	liu nian	347
六年	liu nian	1128
浏览	liu lan	4448
流浪	liu lang	1464
流了	liu le	326
流泪	liu lei	1550
刘力	liu li	106
流利	liu li	417
琉璃	liu li	447
流连	liu lian	219
榴莲	liu lian	220
留恋	liu lian	712
流量	liu liang	3893
溜溜	liu liu	209
六楼	liu lou	197
流露	liu lu	405
流落	liu luo	200
流光	liu guang	182
流感	liu gan	331
刘刚	liu gang	105
留个	liu ge	862
六个	liu ge	1456
留给	liu gei	1743
遛狗	liu gou	126
六国	liu guo	185
流过	liu guo	333
硫化	liu hua	150
刘欢	liu huan	135
硫磺	liu huang	161
刘海	liu hai	330
流汗	liu han	262
六号	liu hao	168
六合	liu he	254
刘军	liu jun	137
留级	liu ji	107
六级	liu ji	663
刘佳	liu jia	134
刘家	liu jia	187
刘建	liu jian	120
流经	liu jing	128
六七	liu qi	468
六千	liu qian	265
留情	liu qing	160
琉球	liu qiu	108
流血	liu xue	811
留学	liu xue	1687
流下	liu xia	507
留下	liu xia	8762
流线	liu xian	106
刘晓	liu xiao	159
留校	liu xiao	257
六项	liu xiang	184
流向	liu xiang	551
刘翔	liu xiang	1467
留心	liu xin	404
刘星	liu xing	192
流星	liu xing	905
流行	liu xing	5815
柳絮	liu xu	167
流转	liu zhuan	619
流着	liu zhe	275
留着	liu zhe	2011
柳州	liu zhou	567
六种	liu zhong	233
留住	liu zhu	683
流传	liu chuan	1825
流产	liu chan	676
流畅	liu chang	1442
六成	liu cheng	283
流程	liu cheng	7187
留出	liu chu	235
流出	liu chu	935
流沙	liu sha	158
留神	liu shen	232
流逝	liu shi	559
六十	liu shi	578
流失	liu shi	1181
留守	liu shou	319
柳树	liu shu	240
流水	liu shui	1263
留人	liu ren	152
六人	liu ren	182
六日	liu ri	171
流入	liu ru	1034
留在	liu zai	2883
溜走	liu zou	227
刘总	liu zong	313
流窜	liu cuan	119
留存	liu cun	258
六次	liu ci	174
硫酸	liu suan	367
六四	liu si	210
流苏	liu su	126
流速	liu su	155
六岁	liu sui	218
六月	liu yue	1287
流云	liu yun	197
流言	liu yan	300
留言	liu yan	7823
浏阳	liu yang	112
留洋	liu yang	119
刘洋	liu yang	176
刘烨	liu ye	281
六一	liu yi	439
留意	liu yi	1911
留影	liu ying	177
留有	liu you	410
刘玉	liu yu	112
流于	liu yu	126
流域	liu yu	837
六万	liu wan	114
流亡	liu wang	223
刘文	liu wen	130
六位	liu wei	225
刘伟	liu wei	230
六安	liu an	130
楼板	lou ban	146
楼盘	lou pan	2539
楼面	lou mian	136
露面	lou mian	334
楼房	lou fang	706
楼道	lou dao	287
娄底	lou di	121
漏电	lou dian	154
漏掉	lou diao	204
楼顶	lou ding	391
漏斗	lou dou	158
漏洞	lou dong	2047
楼梯	lou ti	1336
楼兰	lou lan	172
楼里	lou li	315
露脸	lou lian	135
镂空	lou kong	145
楼价	lou jia	279
陋习	lou xi	144
楼下	lou xia	3603
露馅	lou xian	116
搂着	lou zhe	474
搂住	lou zhu	293
楼主	lou zhu	16626
露出	lou chu	644
楼上	lou shang	6393
楼市	lou shi	1700
漏水	lou shui	367
搂在	lou zai	110
楼层	lou ceng	589
漏油	lou you	119
楼宇	lou yu	354
龙马	long ma	114
龙猫	long mao	140
龙门	long men	292
龙凤	long feng	187
龙飞	long fei	120
垄断	long duan	2347
龙潭	long tan	177
龙腾	long teng	155
龙头	long tou	1652
笼统	long tong	270
龙女	long nv	114
隆隆	long long	142
龙龙	long long	172
龙岗	long gang	259
龙哥	long ge	164
龙宫	long gong	139
龙骨	long gu	184
龙卡	long ka	118
龙华	long hua	304
龙虎	long hu	127
龙湖	long hu	163
龙江	long jiang	171
龙井	long jing	181
龙泉	long quan	290
隆起	long qi	238
龙虾	long xia	540
龙芯	long xin	235
隆胸	long xiong	126
笼罩	long zhao	736
龙舟	long zhou	203
隆重	long zhong	1172
龙珠	long zhu	282
龙城	long cheng	177
龙山	long shan	167
笼子	long zi	434
龙族	long zu	176
龙眼	long yan	167
龙岩	long yan	193
龙王	long wang	276
路边	lu bian	1773
路标	lu biao	143
卢布	lu bu	108
路牌	lu pai	134
路旁	lu pang	248
鲁莽	lu mang	189
露面	lu mian	229
路面	lu mian	1131
路费	lu fei	616
路段	lu duan	921
路灯	lu deng	549
陆地	lu di	539
露点	lu dian	290
露台	lu tai	170
陆涛	lu tao	138
露天	lu tian	496
路透	lu tou	110
路途	lu tu	407
鲁能	lu neng	692
颅内	lu nei	120
鲁尼	lu ni	445
陆路	lu lu	120
璐璐	lu lu	150
露露	lu lu	291
露骨	lu gu	149
鲁国	lu guo	108
路过	lu guo	2645
路况	lu kuang	367
路考	lu kao	133
路口	lu kou	1708
路虎	lu hu	137
芦荟	lu hui	340
陆军	lu jun	763
路基	lu ji	233
路径	lu jing	3091
路桥	lu qiao	315
录取	lu qu	2255
鲁迅	lu xun	1417
路线	lu xian	3662
录象	lu xiang	220
录像	lu xiang	1974
陆续	lu xu	2312
录制	lu zhi	1217
泸州	lu zhou	275
露珠	lu zhu	150
路程	lu cheng	711
露出	lu chu	1754
庐山	lu shan	465
陆上	lu shang	162
路上	lu shang	6863
露水	lu shui	171
路人	lu ren	712
录入	lu ru	1501
炉子	lu zi	293
路子	lu zi	769
露宿	lu su	110
路演	lu yan	205
路易	lu yi	149
陆毅	lu yi	223
录音	lu yin	1930
录影	lu ying	122
露营	lu ying	192
陆游	lu you	159
路由	lu you	2083
录用	lu yong	780
鲁豫	lu yu	138
路网	lu wang	173
芦苇	lu wei	285
落败	luo bai	161
落榜	luo bang	107
罗本	luo ben	117
裸奔	luo ben	581
罗宾	luo bin	110
萝卜	luo bo	1181
罗盘	luo pan	135
落魄	luo po	250
落马	luo ma	209
罗马	luo ma	1804
落寞	luo mo	424
螺母	luo mu	133
落幕	luo mu	375
罗夫	luo fu	115
罗孚	luo fu	128
洛夫	luo fu	158
罗丹	luo dan	108
落得	luo de	245
落地	luo di	1083
落点	luo dian	110
螺钉	luo ding	174
裸体	luo ti	1190
骆驼	luo tuo	548
裸女	luo nv	109
罗纳	luo na	147
罗尼	luo ni	181
罗拉	luo la	123
罗兰	luo lan	158
落了	luo le	283
落泪	luo lei	487
萝莉	luo li	213
裸聊	luo liao	269
罗列	luo lie	320
裸露	luo lu	504
落落	luo luo	209
罗格	luo ge	131
锣鼓	luo gu	118
落款	luo kuan	123
洛克	luo ke	208
落空	luo kong	262
落花	luo hua	326
罗汉	luo han	313
漯河	luo he	141
落后	luo hou	3327
罗湖	luo hu	313
落户	luo hu	993
罗技	luo ji	575
逻辑	luo ji	4641
落脚	luo jiao	184
罗杰	luo jie	124
洛奇	luo qi	117
落去	luo qu	109
落选	luo xuan	220
螺旋	luo xuan	382
罗西	luo xi	131
落下	luo xia	627
裸照	luo zhao	528
落差	luo cha	332
落成	luo cheng	313
螺栓	luo shuan	230
罗裳	luo shang	169
罗氏	luo shi	108
落实	luo shi	5837
裸睡	luo shui	215
落水	luo shui	275
落日	luo ri	303
落入	luo ru	519
落在	luo zai	1340
骡子	luo zi	225
罗斯	luo si	331
螺丝	luo si	673
罗素	luo su	113
罗嗦	luo suo	688
洛阳	luo yang	1340
落叶	luo ye	772
罗衣	luo yi	221
落雨	luo yu	138
落于	luo yu	139
落网	luo wang	231
螺纹	luo wen	226
落伍	luo wu	550
挂牌	gua pai	1124
挂满	gua man	195
瓜分	gua fen	245
刮风	gua feng	147
寡妇	gua fu	264
挂断	gua duan	228
挂单	gua dan	155
挂到	gua dao	120
挂掉	gua diao	295
寡头	gua tou	162
挂念	gua nian	247
挂历	gua li	195
呱呱	gua gua	132
瓜瓜	gua gua	178
瓜葛	gua ge	130
挂钩	gua gou	885
瓜果	gua guo	179
挂靠	gua kao	277
挂号	gua hao	335
挂机	gua ji	1170
挂件	gua jian	202
刮起	gua qi	211
挂起	gua qi	258
挂着	gua zhe	1193
挂职	gua zhi	129
挂住	gua zhu	107
挂帅	gua shuai	117
挂上	gua shang	409
挂失	gua shi	282
寡人	gua ren	175
挂载	gua zai	126
挂在	gua zai	1391
瓜子	gua zi	398
关闭	guan bi	5714
官兵	guan bing	1164
关门	guan men	1226
冠名	guan ming	255
观摩	guan mo	419
灌木	guan mu	196
官方	guan fang	5250
官府	guan fu	216
管道	guan dao	1708
管得	guan de	202
关灯	guan deng	207
官邸	guan di	148
观点	guan dian	9314
关掉	guan diao	1297
关东	guan dong	135
管它	guan ta	287
管他	guan ta	620
关停	guan ting	193
关头	guan tou	295
罐头	guan tou	471
贯通	guan tong	332
馆内	guan nei	106
管内	guan nei	120
关内	guan nei	135
观念	guan nian	4664
灌篮	guan lan	152
惯了	guan le	395
官吏	guan li	211
惯例	guan li	671
管理	guan li	39332
关联	guan lian	2476
官僚	guan liao	567
管路	guan lu	150
管管	guan guan	167
灌灌	guan guan	724
观光	guan guang	721
灌溉	guan gai	485
观感	guan gan	146
关公	guan gong	131
关卡	guan ka	277
观看	guan kan	2952
管口	guan kou	112
关口	guan kou	427
管控	guan kong	228
关怀	guan huai	1375
管好	guan hao	281
管护	guan hu	108
关乎	guan hu	326
冠军	guan jun	5595
关机	guan ji	2545
管家	guan jia	570
管件	guan jian	112
关键	guan jian	14623
管教	guan jiao	278
关节	guan jie	1031
关进	guan jin	145
观景	guan jing	137
关切	guan qie	460
灌区	guan qu	166
关西	guan xi	157
关系	guan xi	35645
管辖	guan xia	830
管线	guan xian	494
关心	guan xin	9888
惯性	guan xing	603
灌装	guan zhuang	153
观战	guan zhan	178
馆长	guan zhang	294
关照	guan zhao	725
管着	guan zhe	107
关着	guan zhe	136
观者	guan zhe	148
官职	guan zhi	202
管制	guan zhi	949
关中	guan zhong	186
观众	guan zhong	8451
管住	guan zhu	145
灌注	guan zhu	247
关注	guan zhu	18622
贯穿	guan chuan	931
观察	guan cha	7125
灌肠	guan chang	125
官场	guan chang	536
贯彻	guan che	1566
关山	guan shan	130
关上	guan shang	630
观赏	guan shang	944
管事	guan shi	177
灌输	guan shu	411
关税	guan shui	689
灌水	guan shui	2655
关在	guan zai	310
馆子	guan zi	228
罐子	guan zi	269
管子	guan zi	448
灌醉	guan zui	111
管材	guan cai	159
棺材	guan cai	425
馆藏	guan cang	173
观测	guan ce	897
官司	guan si	952
官员	guan yuan	4951
关押	guan ya	367
冠以	guan yi	258
观音	guan yin	569
观影	guan ying	128
惯用	guan yong	243
管用	guan yong	580
关羽	guan yu	493
关于	guan yu	28984
关外	guan wai	184
管网	guan wang	297
官网	guan wang	1184
观望	guan wang	1431
关爱	guan ai	1141
广本	guang ben	158
光标	guang biao	441
光波	guang bo	108
广博	guang bo	136
广播	guang bo	1952
光盘	guang pan	3270
光谱	guang pu	268
光芒	guang mang	1305
广袤	guang mao	152
光明	guang ming	2106
广发	guang fa	813
广泛	guang fan	5925
光伏	guang fu	153
光大	guang da	441
广大	guang da	7479
广岛	guang dao	145
光电	guang dian	699
广电	guang dian	822
光雕	guang diao	106
光碟	guang die	326
广东	guang dong	8060
广度	guang du	253
光头	guang tou	722
光年	guang nian	118
光缆	guang lan	480
光了	guang le	201
光良	guang liang	171
光亮	guang liang	467
光临	guang lin	870
光光	guang guang	315
逛逛	guang guang	1067
光棍	guang gun	496
广告	guang gao	19307
光顾	guang gu	700
光看	guang kan	251
光靠	guang kao	227
广阔	guang kuo	1548
光华	guang hua	522
光滑	guang hua	918
光环	guang huan	763
光辉	guang hui	904
光脚	guang jiao	112
广角	guang jiao	350
光洁	guang jie	194
逛街	guang jie	2122
光景	guang jing	194
光圈	guang quan	526
光纤	guang qian	186
光驱	guang qu	1839
光学	guang xue	829
广西	guang xi	3327
光鲜	guang xian	238
光纤	guang xian	1039
光线	guang xian	1587
光绪	guang xu	261
光照	guang zhao	381
光着	guang zhe	381
广州	guang zhou	16646
广场	guang chang	4647
广厦	guang sha	140
光栅	guang shan	121
广深	guang shen	143
光是	guang shi	528
广受	guang shou	200
光束	guang shu	144
光荣	guang rong	1476
光泽	guang ze	714
光子	guang zi	236
光彩	guang cai	757
光速	guang su	176
广元	guang yuan	184
光源	guang yuan	439
光晕	guang yun	118
广义	guang yi	455
光阴	guang yin	392
光影	guang ying	393
广外	guang wai	143
广为	guang wei	381
广安	guang an	143
滚蛋	gun dan	415
滚动	gun dong	1052
滚烫	gun tang	191
滚筒	gun tong	148
滚轮	gun lun	193
滚滚	gun gun	545
滚出	gun chu	131
滚石	gun shi	137
棍子	gun zi	467
拐卖	guai mai	171
拐点	guai dian	331
怪胎	guai tai	123
怪你	guai ni	228
怪怪	guai guai	715
乖乖	guai guai	2823
拐角	guai jiao	115
怪圈	guai quan	201
乖巧	guai qiao	304
拐杖	guai zhang	193
怪事	guai shi	264
怪兽	guai shou	447
怪人	guai ren	162
怪罪	guai zui	125
怪异	guai yi	769
拐弯	guai wan	220
怪我	guai wo	468
怪物	guai wu	1758
旮旯	ga la	125
咖喱	ga li	351
嘎嘎	ga ga	2571
盖板	gai ban	107
改版	gai ban	1214
丐帮	gai bang	219
该报	gai bao	169
改编	gai bian	1114
改变	gai bian	16876
该病	gai bing	143
该片	gai pian	681
盖帽	gai mao	124
改名	gai ming	1148
该法	gai fa	134
改道	gai dao	119
改到	gai dao	160
改得	gai de	228
该店	gai dian	172
改掉	gai diao	407
改动	gai dong	1525
该队	gai dui	118
改天	gai tian	2154
概念	gai nian	9349
概论	gai lun	255
概率	gai lv	1732
该类	gai lei	312
改良	gai liang	746
盖楼	gai lou	131
改观	gai guan	439
改改	gai gai	743
改个	gai ge	128
改革	gai ge	9096
该股	gai gu	1387
盖过	gai guo	141
改过	gai guo	393
该国	gai guo	546
改款	gai kuan	108
该款	gai kuan	252
概况	gai kuang	788
改口	gai kou	158
概括	gai kuo	1291
改行	gai hang	321
该行	gai hang	338
改好	gai hao	573
改回	gai hui	114
该机	gai ji	771
改建	gai jian	418
改进	gai jin	5185
该局	gai ju	409
该剧	gai ju	649
改签	gai qian	112
该去	gai qu	181
该区	gai qu	365
该县	gai xian	605
该校	gai xiao	721
该项	gai xiang	675
改写	gai xie	495
改性	gai xing	224
改装	gai zhuang	913
盖章	gai zhang	962
盖着	gai zhe	138
该镇	gai zhen	245
改正	gai zheng	940
钙质	gai zhi	148
改制	gai zhi	976
盖住	gai zhu	197
该厂	gai chang	257
该车	gai che	368
改称	gai cheng	147
改成	gai cheng	3262
该处	gai chu	159
改善	gai shan	8367
盖上	gai shang	366
该省	gai sheng	185
盖世	gai shi	106
该是	gai shi	243
该市	gai shi	676
该书	gai shu	459
概述	gai shu	748
该说	gai shuo	365
盖在	gai zai	115
改造	gai zao	5045
盖子	gai zi	436
改组	gai zu	206
该做	gai zuo	389
该村	gai cun	266
盖茨	gai ci	689
概算	gai suan	118
该死	gai si	1181
该院	gai yuan	384
概要	gai yao	348
该有	gai you	227
改用	gai yong	499
改完	gai wan	230
该文	gai wen	207
改为	gai wei	2655
该案	gai an	321
干杯	gan bei	124
肝病	gan bing	238
干部	gan bu	5270
干妈	gan ma	168
干吗	gan ma	7470
干嘛	gan ma	17003
赶忙	gan mang	344
感冒	gan mao	3599
干么	gan me	344
赶赴	gan fu	404
肝胆	gan dan	132
干道	gan dao	167
赶到	gan dao	2167
感到	gan dao	11426
干得	gan de	303
干的	gan de	745
干点	gan dian	275
干掉	gan diao	906
干爹	gan die	174
感动	gan dong	6628
感叹	gan tan	1615
甘甜	gan tian	163
赶来	gan lai	749
橄榄	gan lan	228
赶了	gan le	153
干了	gan le	1232
干练	gan lian	180
干粮	gan liang	169
干流	gan liu	161
甘露	gan lu	196
赶路	gan lu	220
感官	gan guan	447
感光	gan guang	203
尴尬	gan ga	2908
干干	gan gan	125
干过	gan guo	368
赶快	gan kuai	3266
感慨	gan kai	1852
干枯	gan ku	192
感化	gan hua	168
感怀	gan huai	108
干旱	gan han	591
干好	gan hao	167
干涸	gan he	206
干活	gan huo	3142
赶回	gan hui	455
感觉	gan jue	61600
杆菌	gan jun	291
赶集	gan ji	161
感激	gan ji	1807
干劲	gan jin	225
赶紧	gan jin	7125
干警	gan jing	383
干净	gan jing	4670
柑桔	gan ju	165
柑橘	gan ju	462
敢情	gan qing	226
感情	gan qing	14121
敢去	gan qu	112
赶去	gan qu	241
干系	gan xi	133
干洗	gan xi	177
干线	gan xian	422
敢想	gan xiang	107
感想	gan xiang	943
干些	gan xie	120
感谢	gan xie	10226
甘心	gan xin	819
干性	gan xing	116
感性	gan xing	1026
感召	gan zhao	110
干着	gan zhe	154
赶着	gan zhe	324
甘蔗	gan zhe	336
感知	gan zhi	663
赣州	gan zhou	271
赶超	gan chao	256
干出	gan chu	113
赶出	gan chu	323
感触	gan chu	924
干啥	gan sha	3563
感伤	gan shang	418
赶上	gan shang	1834
干涉	gan she	997
肝肾	gan shen	436
干事	gan shi	586
感受	gan shou	10316
敢说	gan shuo	631
感染	gan ran	4072
干扰	gan rao	2211
感人	gan ren	1134
赶在	gan zai	304
肝脏	gan zang	678
干燥	gan zao	1579
杆子	gan zi	161
赶走	gan zou	409
敢做	gan zuo	137
干菜	gan cai	119
甘草	gan cao	214
干脆	gan cui	3524
干涩	gan se	132
干死	gan si	106
甘肃	gan su	1275
甘愿	gan yuan	296
肝炎	gan yan	324
感言	gan yan	1029
感应	gan ying	687
甘油	gan you	146
甘于	gan yu	135
敢于	gan yu	1213
干预	gan yu	1422
干完	gan wan	219
赶往	gan wang	449
敢问	gan wen	187
感悟	gan wu	1077
肝癌	gan ai	356
感恩	gan en	1002
港版	gang ban	201
钢板	gang ban	510
刚被	gang bei	128
钢笔	gang bi	335
港币	gang bi	555
港片	gang pian	138
刚买	gang mai	443
肛门	gang men	551
港大	gang da	122
刚到	gang dao	708
刚度	gang du	194
港台	gang tai	641
钢铁	gang tie	2270
刚来	gang lai	848
纲领	gang ling	244
刚落	gang luo	111
钢管	gang guan	513
杠杆	gang gan	501
刚刚	gang gang	17850
钢构	gang gou	157
港股	gang gu	673
刚果	gang guo	133
刚过	gang guo	269
刚看	gang kan	171
港口	gang kou	1646
港行	gang hang	289
刚好	gang hao	2993
肛交	gang jiao	116
港姐	gang jie	145
刚进	gang jin	279
钢筋	gang jin	607
港剧	gang ju	108
刚强	gang qiang	146
钢琴	gang qin	1643
刚去	gang qu	248
港区	gang qu	364
刚下	gang xia	134
刚想	gang xiang	258
刚性	gang xing	381
钢厂	gang chang	275
刚出	gang chu	215
港商	gang shang	113
港人	gang ren	160
刚在	gang zai	222
刚走	gang zou	166
钢材	gang cai	783
刚才	gang cai	28876
刚从	gang cong	818
钢丝	gang si	266
港元	gang yuan	607
刚要	gang yao	190
纲要	gang yao	229
刚毅	gang yi	145
刚一	gang yi	295
港湾	gang wan	497
岗位	gang wei	3821
港澳	gang ao	466
告白	gao bai	260
告别	gao bie	1911
高配	gao pei	107
高频	gao pin	571
高明	gao ming	799
高发	gao fa	261
高仿	gao fang	116
高分	gao fen	666
高峰	gao feng	1883
高飞	gao fei	174
稿费	gao fei	509
高端	gao duan	2826
高大	gao da	1022
高达	gao da	3403
高档	gao dang	2312
搞到	gao dao	922
搞的	gao de	351
高的	gao de	1419
搞得	gao de	2590
高等	gao deng	578
高地	gao di	486
高低	gao di	1328
糕点	gao dian	213
搞点	gao dian	291
搞掂	gao dian	342
高点	gao dian	1083
高调	gao diao	712
搞定	gao ding	6227
搞懂	gao dong	192
高度	gao du	6570
高台	gao tai	139
高挑	gao tiao	181
高铁	gao tie	112
搞头	gao tou	148
高通	gao tong	225
高能	gao neng	125
高丽	gao li	334
高粱	gao liang	136
高亮	gao liang	243
高龄	gao ling	358
高楼	gao lou	600
高卢	gao lu	114
高炉	gao lu	161
高官	gao guan	668
高管	gao guan	902
高光	gao guang	117
搞怪	gao guai	239
高干	gao gan	119
搞搞	gao gao	432
高高	gao gao	697
高歌	gao ge	299
高跟	gao gen	152
高工	gao gong	111
高估	gao gu	330
搞过	gao guo	221
高过	gao guo	256
高贵	gao gui	1214
高开	gao kai	623
高亢	gao kang	141
高考	gao kao	4123
高科	gao ke	336
高空	gao kong	469
搞坏	gao huai	112
高喊	gao han	249
搞好	gao hao	1897
高呼	gao hu	245
搞活	gao huo	118
告急	gao ji	176
高级	gao ji	6906
高架	gao jia	276
高价	gao jia	1350
高见	gao jian	174
稿件	gao jian	2819
高教	gao jiao	192
高洁	gao jie	142
高阶	gao jie	166
告诫	gao jie	566
告警	gao jing	641
高就	gao jiu	112
高居	gao ju	209
高举	gao ju	566
搞起	gao qi	124
高企	gao qi	197
高桥	gao qiao	189
高强	gao qiang	304
搞清	gao qing	153
高清	gao qing	1525
高下	gao xia	208
高效	gao xiao	2415
搞笑	gao xiao	4647
高校	gao xiao	4800
高些	gao xie	167
高新	gao xin	533
高薪	gao xin	643
高兴	gao xing	8621
高雄	gao xiong	237
告状	gao zhuang	274
高涨	gao zhang	763
高招	gao zhao	265
高知	gao zhi	143
告之	gao zhi	232
高职	gao zhi	338
告知	gao zhi	2865
告终	gao zhong	311
高中	gao zhong	5416
高产	gao chan	502
高唱	gao chang	133
高超	gao chao	483
高潮	gao chao	2301
高程	gao cheng	167
搞成	gao cheng	336
稿酬	gao chou	152
搞出	gao chu	228
高处	gao chu	382
高出	gao chu	1124
高山	gao shan	769
告上	gao shang	314
高尚	gao shang	1362
高烧	gao shao	202
高深	gao shen	415
高升	gao sheng	132
高声	gao sheng	311
高盛	gao sheng	422
告示	gao shi	241
高手	gao shou	5962
高数	gao shu	343
高热	gao re	148
高人	gao ren	1162
稿子	gao zi	1107
高宗	gao zong	108
高层	gao ceng	2872
告辞	gao ci	158
搞错	gao cuo	1056
高三	gao san	1056
高僧	gao seng	224
高斯	gao si	219
搞死	gao si	250
高耸	gao song	224
高速	gao su	7142
告诉	gao su	33659
高院	gao yuan	164
高远	gao yuan	165
高原	gao yuan	1156
高雅	gao ya	709
高压	gao ya	1178
高阳	gao yang	151
羔羊	gao yang	300
膏药	gao yao	152
高一	gao yi	679
高音	gao yin	464
高于	gao yu	3193
搞完	gao wan	258
睾丸	gao wan	468
高温	gao wen	1562
高危	gao wei	217
高位	gao wei	1519
高昂	gao ang	541
高傲	gao ao	332
高额	gao e	649
高二	gao er	527
各班	ge ban	107
个半	ge ban	193
戈壁	ge bi	224
隔壁	ge bi	1771
个别	ge bie	2672
胳膊	ge bo	1276
各部	ge bu	163
各派	ge pai	130
哥们	ge men	3311
歌迷	ge mi	1820
歌名	ge ming	317
革命	ge ming	4041
隔膜	ge mo	139
各方	ge fang	1749
割断	ge duan	121
隔断	ge duan	216
疙瘩	ge da	434
个大	ge da	666
各大	ge da	2552
歌德	ge de	133
各地	ge di	5396
割掉	ge diao	131
格调	ge diao	355
格斗	ge dou	489
各队	ge dui	110
歌坛	ge tan	470
哥特	ge te	147
个体	ge ti	2162
隔天	ge tian	275
各条	ge tiao	119
歌厅	ge ting	180
个头	ge tou	633
格尼	ge ni	257
格拉	ge la	173
格兰	ge lan	125
格雷	ge lei	154
各类	ge lei	5665
格里	ge li	150
格力	ge li	254
隔离	ge li	1428
割裂	ge lie	164
格林	ge lin	303
阁楼	ge lou	338
各路	ge lu	449
咯咯	ge ge	249
格格	ge ge	597
个个	ge ge	1552
各个	ge ge	7461
哥哥	ge ge	10497
个股	ge gu	2760
各国	ge guo	2406
隔开	ge kai	274
各科	ge ke	197
歌华	ge hua	125
隔阂	ge he	254
歌喉	ge hou	131
